2022-10-11-00:17:50;	
===========================================================
The GA algorithm has the following parameters: 
Population Size: 65
### Parent Selection ### 
strategy: 1
carry_over: 1
selection_ration: 0.600000
window_size: 3
replacement: 0
randomness: 0.300000
diversity_ratio: 0.100000
purge_ratio: 0.250000
### Recombination Parameters ### 
crossoverProb: 0.900000
skipCrossover: 0
### Termination Condition Parameters ###
maxGeneration: 500
maxRuntime: 600.000000
targetFitness: 10
===========================================================

2022-10-11-00:18:41;	GENERATION: 43 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 61 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:42;	GENERATION: 44 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:43;	GENERATION: 45 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:45;	GENERATION: 46 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:46;	GENERATION: 47 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:47;	GENERATION: 48 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:48;	GENERATION: 49 ;AVERAGE_FITNESS: 63.046154 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:49;	GENERATION: 50 ;AVERAGE_FITNESS: 63.076923 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:51;	GENERATION: 51 ;AVERAGE_FITNESS: 63.169231 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:52;	GENERATION: 52 ;AVERAGE_FITNESS: 63.230770 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
